GRAIN_YIELD:(t/ha):avg,country,SOWING_DATE:(date),HARVEST_STARTING_DATE:(date),GPS Altitude:(integer),GPS Latitude (Decimal),GPS Longitude (Decimal)
5.277745,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.24302,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.24302,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.17358,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.138855,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.138855,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.10413,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.069415,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
5.03469,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.99997,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.96525,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.965245,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.930525,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.930525,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.86108,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.82636,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.75691,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.722195,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.72219,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.68747,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
4.68747,SERBIA,Mar 26 2010,Jul 11 2010,84.0,45.05,19.133333333333333
<<<<<<< HEAD
4.60551,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
3.46663,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
3.44441,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.536085,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.452755,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.391645,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.31664,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.219425,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.16109,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.122205,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.11109,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.088865,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
2.0194225,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.9833115,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.9722,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.833315,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.82498,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.8055365,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.74165,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.72776,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.644429,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.502761,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.45276,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.4138755,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.3694335,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.327765,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.291653,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.286095,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.277765,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.247209,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.20277,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.1944325,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.1666525,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.158322,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.1111005,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.07221,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.041657,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
1.033323,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.972215,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.9222135,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.899991,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.852772,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.81666,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.7499925,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.7277685,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.699993,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.583327,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.5666595,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.374996,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
0.29166375,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,-78.23333333333333
3.376005,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.31441,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.2972,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.261335,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.23325,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.22601,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.218945,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.197025,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.185425,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.18108,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.15264,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.14757,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.098115,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.09123,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.09032,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.08815,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.076735,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.055,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
3.034165,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.993405,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.98,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.966775,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.952645,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.95047,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.92511,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.92366,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.916595,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.907355,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.880725,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.87892,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.8733,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.846485,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.842505,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.841595,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.83779,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.83435,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.80591,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.76732,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.747215,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.72149,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.62403,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.6128,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.566785,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.50429,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.48925,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.466065,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.387265,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.326395,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.267695,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.052305,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,-107.73333333333333
2.265525,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.2331,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.172955,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.15321,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.14542,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.14053,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.11589,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.101215,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.068065,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.06209,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.03292,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.031475,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.02803,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.022415,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
2.007925,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.987995,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.964805,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.960095,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.952305,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.937275,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.932745,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.9226,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.920425,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.91028,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.90937,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.89434,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.886005,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.86916,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.86771,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.863,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.86064,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.84017,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.836185,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.83093,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.815895,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.79597,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.791985,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.76101,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.761005,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.760465,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.75267,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.72333,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.71644,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.704305,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.6938,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.65159,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.584565,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.55612,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.45721,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
1.4237,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,-107.73333333333333
=======
4.60551,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
3.46663,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
3.44441,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.536085,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.452755,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.391645,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.31664,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.219425,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.16109,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.122205,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.11109,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.088865,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
2.0194225,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.9833115,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.9722,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.833315,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.82498,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.8055365,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.74165,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.72776,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.644429,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.502761,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.45276,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.4138755,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.3694335,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.327765,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.291653,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.286095,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.277765,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.247209,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.20277,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.1944325,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.1666525,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.158322,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.1111005,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.07221,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.041657,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
1.033323,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.972215,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.9222135,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.899991,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.852772,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.81666,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.7499925,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.7277685,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.699993,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.583327,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.5666595,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.374996,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
0.29166375,ECUADOR,Mar 30 2010,Aug 10 2010,3050.0,0.3833333333333333,77.76666666666667
3.376005,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.31441,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.2972,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.261335,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.23325,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.22601,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.218945,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.197025,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.185425,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.18108,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.15264,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.14757,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.098115,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.09123,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.09032,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.08815,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.076735,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.055,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
3.034165,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.993405,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.98,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.966775,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.952645,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.95047,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.92511,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.92366,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.916595,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.907355,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.880725,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.87892,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.8733,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.846485,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.842505,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.841595,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.83779,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.83435,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.80591,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.76732,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.747215,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.72149,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.62403,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.6128,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.566785,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.50429,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.48925,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.466065,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.387265,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.326395,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.267695,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.052305,CANADA,May  1 2015,Aug 28 2015,825.0,50.25,106.26666666666667
2.265525,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
2.2331,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
2.172955,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
2.15321,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
2.14542,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
2.14053,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
2.11589,CANADA,May  3 2021,Aug 26 2021,825.0,50.266666666666666,106.26666666666667
